Comments,Label
          aaaasahhh god bless you  ,None-of-the-above
 ithula athirchi lam ila varusam aanal avinka ready pantrathutane,None-of-the-above
 kalai avargale   unga kulandhai  ae school la sekkurapa school admissions la enna zadhi nu keppanga la   apa andha kulandhai ku zaadhi na enna nu theriya varadha     andha appa zaadhi paathu love panna solraru   adhu sari thane   same caste  ae erukurapa andha kulandhai future nalla thane erukum   vera caste la love pannu   adhu future la problem aaguradhuku   starting la caste kettu love panradhu better thane       mrge la love la zaadhi pakka koodadhu nu solra yarume   school la college la   yen zaadhi ku nu eruka reservation  ae cancel pannunga nu solradhu ila    yen          first lkg la pasangala joint panrapa zaadhi sollama joint pannunga papom   ,None-of-the-above
 prabhu g  andha ponu avanga appa amma ta dhaan kekudhu  avangalaala ena koduka mudiumo adha koupanga  nee kashta patalum kadan vangunalum naan kekuradha enaku sei nu solradhelam thapu dhaan  en adha pathi yarum pesamatringa  ,Counter-speech
 kodudha thala mela yeri ukanthuvanga,None-of-the-above
 therlana ponga     na y sollanu   ,None-of-the-above
 paulraj paulraj   nan neyveli,None-of-the-above
 indha padathukku part   venum,None-of-the-above
 economist kita enna kekanum enna keka kooodathunu    basic sense illlla       ,None-of-the-above
 andha alavuku neenga enna panninga sir,None-of-the-above
 muni vel  un poola sappanum,None-of-the-above
 vairamuthu pesunathu correct ah  ,None-of-the-above
 thamby senthilukkum sir ananth avarkalukkm nanrykal,None-of-the-above
 idhil sadhiyum illai madamum illai sariyana paadam pugatta vaenntum government eduthu nadatha vaenndum,Counter-speech
 jayaprakash g prakash  aaaammm  mnnmmm mmmmn,None-of-the-above
 madhu ungalukku mattum kevalam illa manidha kulathukke kevalam ,None-of-the-above
 perumal d  hi you entha oru,None-of-the-above
 anga irunthu oruthan kuda inga vara kudathu plz,None-of-the-above
 keerthana komathi neeya avaluku seira,None-of-the-above
   avanguluku oru vazhkai iruku we are responsible,None-of-the-above
 iam tamilan mooduda nee madham maarna naayi nee ,Misandry
 kadavul yaruna athu neengathan thalaiva,None-of-the-above
 life experience   ok dear,None-of-the-above
 hiv rajavukku muslim poola sappama irukka mudiyathu pola,Misandry
 dai nee ellam manaketavave nee vibasariku porathaya,Misandry
 navin priya  navin sorry ya u r gay,None-of-the-above
 rajesh r  na erode so long bro,None-of-the-above
 nee gala sanand poduriga super   tamilnadu nala erukum   thavailama pesurega  darvida avaga pola onenaa eruga da mathimathi sandnapodama,None-of-the-above
 rajeswari rajeswari   three daysa sky la moon theriyala any reason,None-of-the-above
 china corona vuku karanam illai ellam god seyal pls understand,None-of-the-above
 idhum aan penn kadhal madhiri oru alagiya unarvu,None-of-the-above
 thanks thambi enngaluku support pannathuku,None-of-the-above
 mohamed amani mohamed amani  nampala pathi peasa evanukkum evalukkum urumai keadaiyathu nampa life namakku pudicha maarithan vazhanum inthunga pearathulam namakku ethukku,Counter-speech
 venkat raman bro  ella transgenderum picha edukurathilla  ivangala madhiri oru silaralathan motha transgenderke avamanamaguthu  picha kekurathu kooda oru thanmaiya kekanum but ivanga demand panranga kasu kammiya kodutha avangala asingama thitranga  ivangalukunu oru sangam irukula  anga poi ivanga help ketu suya thozhil seiya vendiyathu thana  ungaluku theriyathu ivangala paathale children bayapaduranga  trainla oru kozhantha munnadi avanga ammava asingama thititu poranga  thayavu senju indha madhiri aalunga mela karuna kaatathinga  thappu panna athu transgenderah irunthalum thandikka padanum  ,Transphobic
 itha solitu niye kadaisila unoda jaathila dan marriage pannuva da body sodda    ,None-of-the-above
 satan deceived u but one day u know that time no use kettu pona kedu ketta janmam nengalum kettu aduthavanayum kedukkathinga ungal prathipalam aids than dont spread aids,None-of-the-above
 vijaya ragavan   onnum puriyala ,None-of-the-above
 ohhh ma  means mathiri ya    super short cut,None-of-the-above
 love u all lgbtq folks  ,None-of-the-above
 neenga vera level pasanga da unga appa amma ungala semaiya valathurukaanag,Hope-Speech
 hindu kadavul payrai vaithu kondu ne yaaru oru patchai tamilanai eppadi elivupadutha ,None-of-the-above
 naan romba feel pandra naanum oru thirunangai ya poragalanu,None-of-the-above
 idu gay makkalukkana urimai so avangalukaha mattum idu kutramilla endu than sattam varanum ,Counter-speech
 maalini jeevarathinam  dubai la irunthu vanthu  india  makkala  seer kedu pannita,Xenophobia
 neeya naana mari varadhu pa,None-of-the-above
 vinoth ravi na pavam seyatha unmaiya kartharukku iruntha paralogam thaan poven,None-of-the-above
 kadaicy varai ulachu sapidamateenga ungala sila per,Transphobic
 very cute  don t feel oru vetriya pakkanum na pala thadaikalai thangai than aganum     ungala romba pudichirukku akka,None-of-the-above
 bro edu prank illa daaaaa,None-of-the-above
 h raja anna un thondan hari,None-of-the-above
 antha akka ku nal heart       ,None-of-the-above
 saniya pudichavenga  aniyayam panranga,Xenophobia
 andha amma sonnadhuku meaning rendu per kalyanam panradhu pulla pethukradhu  so kadaisi varaikum onna vaazhradhuku illaya   indha comments la andha amma ku support pannavanga lam idha konjam yosichu paarunga pa  unga husband oh illa wife ko edho problem la kolandha porakaadhu nu doctor sonna unga husband wife ah vittutu poiduveengala  ,Counter-speech
 athuku nenga tata family la ponna piranthurukanum  unga family iruka situations purinjuruntha nenga ippadi pesamattinga ,Misogyny
 prabu subgee   saaga kudadhu akka   adhukku saganum   avanugala namma torcher panna um ,Counter-speech
 vera level concept bro  congrats bro,None-of-the-above
 bro cast epdi india la vanthuchinu sollunga,None-of-the-above
 idhu ku yella arasu dha mudivu yedukka vendum,None-of-the-above
 umaiyala therikaivitutenga nanba super melum vetri pada enoda vaalthukal from myanmar tamil,None-of-the-above
 neegala fulla pathu count painnekonga,None-of-the-above
 pari vs thuraimurgan   vai kizhiya neenga rendu perum thamizhar kudi otrumaya irukanumnu soldringa   neenga ippadi eliyum punayuma sanda podringa idhu dhan unga thamizh desiyama   unga prachanai pesi theerthukonga   namblakula en indha prachanai ,None-of-the-above
       ku mela enga vetla nadakarathu nga   ,None-of-the-above
 pika reviews   adha sola ne yaruda puluthi   pudikalana pocha mooditu poda,Misandry
 antha akka dance aadum bothu yaarukellam kangalil kanneer thathumbiyathu  ,None-of-the-above
 nee apdi irukanala unaku ellam sariathan irukum aatha    ne nadathu  ,None-of-the-above
 siva kumar i   i tamil nadu  thanjauvr,None-of-the-above
 harihara shankar  good morning bro,None-of-the-above
 jathinu solaravankaluku  questions kekara correct a pathilsoluga naa jathi erukunu othukara    enmanavi kulathayai aparcion mulamagave eyirkaivaliyakavo pethukala engal jathikarangal veravithamaga kulathai pethukaranganu solugaa   enoda jathikarangal blood green nu different kamiga   unum unavu  vaivaliyaka sapiduvathu illai veravithamaga sapidukiromnu mantharikalukum jathikarankalukum different kamiga jathi matham eruku othukalam,None-of-the-above
 madhuvanthi mayiruvanthi antha naaiya arakkanum appo than naadu nalla irukkum,Misandry
 vishwa hanu itha thavarunu solra ninga ok    adhe rishi galum yogi kalum vazha kalathulaye kovil sirpathula iruku,None-of-the-above
 kavi nila  ok ok ellarayum samama nanaikinum mathikanum appatha avangalum nalla irupanga,Hope-Speech
 summah islameyara konduvarazey h raja ne reamba reamba nallavan,Xenophobia
 yeanya    but enaku entha video la ore doubta eruku   ,None-of-the-above
 devi devi  sister appadi neega ninachittu irukkuringa but ippo athellaam change aakittu varuthu ippo appadi kekkura amma appaa mika kuraivu,Counter-speech
 pesama neenga avangaluku mudinja vela vangi kudunga apa ungakita kaasu edhum kekamatanga,None-of-the-above
 naangallaam romba lucky  paavapatta neenga poi unga velaya paarunga  population a perukura velaya ,None-of-the-above
 madras film rithvika mathiri irukanga super,None-of-the-above
            periyar ideology la tamil desiyam saadika mudyadu,None-of-the-above
 enna aniyayam ithu cha evanum ketkaama ukkanthu irukkan paru chiii,None-of-the-above
 crt sis  neenga soldrathu ellame crt  bible la potrukku idhu thappunnu  aadham eaval ah paathathu jesus or other god na homosexual persons ah uruvankki ulagathukku kondu vandhathum god thana  god creation ethuvume thappanatha irukkathu ellame oru plan irukkum adhukkaga adha support um pannathinga romba keavalamaanathavum pesathinga  adha adhoda pokulaye vitrunga plsss ungalukku pidikkalaya adhu unga opinion neenga adha pannathinga but adhukkaga mathavangala thitrathu commend pandrathu unga duty illa  okay that s it,Counter-speech
      thaali katti illana ringu pottu kalyana pannalam    ,None-of-the-above
 akka neenga pesurathu romba thappu akka unga life ah maatha yesu oruvar irukaru akka avaru maathuvaru don t feel,None-of-the-above
 gh wb  pol sappi thevidiya mavane   eppa evan pola sappinu erukka   vada vanthu en pola nalla sappu   thanni vara varaikkum sappanum,Misandry
 na nagama kainire vatutan da,None-of-the-above
 thiru murugan  nee yaru mothella,None-of-the-above
 podi punda  over scene podura punda,Homophobia
 mhmd mujahidh  pon namer sent me,None-of-the-above
 definitely varadhatchana innum adhigama dhan kekranga,None-of-the-above
 en husband intha speecha ketka kooda thayaraa illa   ,None-of-the-above
 unna solli thappu ilama ipdi oru padaipa ulagathuku kodutharu pathiya avara solanum   pls god innum evlo kevalam intha ulagathla nadakanum plsssss destroy this world,Homophobia
 trajan chellam  whatsapp number kudu bro,None-of-the-above
 unmaiyave vera level anna  avangadha unmaiyana manidhabimanatthoda valravanga     ,Hope-Speech
 riya pls one time avangala meet pana asaya irruku pls help me oru selfie,None-of-the-above
 ponnuga pesunaa intha maathiri pesuvaanga appa amma va kashta paduthura maathiri,Misogyny
 rishipedia     gootha whats your problem   mmmm unaku pidikala na muditu pooo that kind of person  na thapa pesuraa muditu po,Misandry
 gopi un mela eruntha mariyatha suthama pochi     ,Misandry
 rompa logical a pesuringal   i respect you,None-of-the-above
 ulagathin iruthiyil pengal mattume irupargal,None-of-the-above
 dai palaniyappa enna da serupala addicha pola eruku ha,Misandry
 vignesh kumar  un amma ketta keelu vijay epde oothannu ava epde en sunniya ompirupannu nenachi paaru unnaku kai adikka vasathiya erukum,Misandry
 nee   nadigan yaaa  ,None-of-the-above
 gift plsssssssssssssssssssssssssss id                                         a    a subscribe r from very start pllssssssssssssssssssssssssssssssssssssssssssssssssssssssssssss,None-of-the-above
 positive neram                     i unsubscribe saattai nu comment poteengala bro  podalana potutu vanthurunga    atha pakaravan elam unsubscribe pannatum avana     ntk la irunthu avana yen remove pannanganu ipo than puriyuthh,None-of-the-above
        crt aa slringa   niraya peru mrge ku aprm insecure aa feel panraanga,Counter-speech
 yes  yes yes quick,None-of-the-above
 kanavu kanavaga ponathu      eanakku kedikatha valkai valieil sollamudiyamal      lathif irukaingal avargaluikku kedikadum mana neimmathi   love is love awesome       ,None-of-the-above
 paradesi nayee    echhcha nayeee    neelam manusa jenmame illa da,Misandry
 iyaa neega vera level kandipa ennum neraiya puthu vishayatha pannuga nan share pannuvan,Hope-Speech
 bro part   marana waiting bro     ,None-of-the-above
 ne h raja ellada  h i v  rajamathiri erukka,Misandry
 yella ambalaium epdi thaan    ivanugalam saagurapo bedla paditha padukaila kedakirapo thaa pondati solradha kepanuga    ambalaya paarthale yerichala eruku    pondati soru aakavum padukavum thaan ivangalku    kalyaname pana koodathu loveum pana kudathu,Misandry
 gobi nenga nallave double side game aadurenga valthukkal,Misandry
 china is band pannano eny nam wezippodu erukkawendum,Xenophobia
 koiyala iva ellaraiyum homer sexualized agituva   ,Homophobia
 ithu solluru nallarukku   but yaru appadi irukka,None-of-the-above
 naveen kumar  deiii gomala okka    neenga general varalame     reservation la dha nottuvaaru    parayain loosu pundaigal    deii   idha last comment   uannku reply panradhukku enakku time ila     thaniya mutta koodhii maarii olarittu iru   ,Misandry
 i respect you   ma,None-of-the-above
 cute  ta   erukanga,None-of-the-above
 china va azhicha endha noiyum varadu,Xenophobia
 suresh babu  neenga yentha oor,None-of-the-above
 ama enakum apati tha iruthuchi,None-of-the-above
 ivangaley bomb vaipangalam apuram ivangaley edupangalam apadi iruku intha show   antha episode la girls ah selfish nu thittina gopi ipa koochamey illama support panuran,None-of-the-above
 s ravikumar s ravikumar  i d no sent pana bro,None-of-the-above
 meme dhanae pottanga adhuvum ava pesinadhudha       pudhusa create pannala ok va amma,None-of-the-above
 seeman thevadiya pundit sariyaga sonna h raja,Misandry
 thanjavur district la niraya kovil irruku atha pathi video podunga anna,None-of-the-above
 prakash durairaj  ni ipdi peasuravanu therijurutha unga appa manusagala mathikiravagala irutha una peathuruka mataga   my comment ni pearathuruka veanaum thonuthu becs ni avagala manusagala paru,None-of-the-above
 neenga vara nanum epaditha casu  kutha avanga yanoda purse sa pudingitu oditanga,Transphobic
 rohu gamezz    inga comment pota mattum marituvangala,None-of-the-above
 nigalum  adha acigama ninaikkiriga adhanala tha na gay kidaiyathunu solluriga     ,Homophobia
 varungala nattin vedi velli i am biggggggg fannnnnn annaaaaaaaaaaaaaa         ,None-of-the-above
 gh wb  kandara oil mavane    kanadavanukku porantha thevidiya payale     ungomma pundaila naanthanda first en pula vittu nee porantha   ,Misogyny
 lesbian married ah nu boys kita kaluga,Homophobia
 kadhayalla nijam  dey punda un number kudu saavadichuruva una,Misandry
 guru moorthi  how r u,None-of-the-above
 anbu s anbu  iam revathy,None-of-the-above
 antha akka rompa alaga naatiyam aadhunaga  pavam rompa nalla avaga   entha mathiri athigama video podunga ok valthukal  babu g karaikudi,None-of-the-above
 unnoda vela pu     mattum paru okwa,None-of-the-above
 pengal pengalaga thaan irukuranga  aangal aangal athikarathula thaan irukuranga    domination gents,Misandry
 hii dude     send your email address    ,None-of-the-above
 video pathi solla vathai illa anna orn nenisam allu thutan vara lavel ann,None-of-the-above
 s bro u r wright,None-of-the-above
 ellaarum ungala maadri aaluku bayandhutu open aa solla maatraanga  india la     crore la    crore lgbt thaan   aana adha open aa ellaarkitayum solradhu enna maadri konjam per thaan  ,Counter-speech
 antha amma manasu thaan sir kadavul   ,None-of-the-above
 nee ga gay ah bro,None-of-the-above
 yes crt     aana ethana movie eduthalum      purijukkatha mattanga  ,None-of-the-above
 dharshan priya  kundhani bekku needhan  adhuve oru paithiyam      feminist  adhuku poye support panra   ,Misogyny
 well said srinivasan sir   rendu jathi than panam irukaravan panam illadhavan avolo idhan indha makkal purunjukanum   thappa thappaa parunga jathi vechu thavara pirikathinga pl     ,None-of-the-above
 gh wb  ungomma seal    un pondatti seal   un lover seal   un ponnu seal   in akka thangachi seal   ella sealaium naanthanda kilichen    pundaya kilichi anupiren   poi nalla villakku pudichiu paaru da kandara oli mavane,Misogyny
 chaina karanunga virus    a uruvakkaravanungala irukanunga  aana avanungaluku onnum aaga mattukuthu  ,Xenophobia
 iyo bro enna eppati panringa appati gana aaitapporinga eppati prank pannathinga nallalla,None-of-the-above
 unmai pengalin manadhai vinjiya thirunangai dheivam anna,None-of-the-above
 yaaraiyaavadhu asingama thittanu na h raja nu sollunga,Misandry
 aandal thaai ku paadupadriya aasifa oru pen dhanea sisu kuzhandhai dhanea koilea vachi panagalea avanugla enna pesna ne devid paiyaa,Misandry
 do some video for barbarian region sir,None-of-the-above
 stupid dopes n dopes wasting our time,None-of-the-above
 china  vai  ulahanaaduhallil  irunthu thanimaip  paduththanum ,Xenophobia
 intha mari   ah tamilnadu patha serupa kaladi adinka   thividiya punda       nelam tamil pesura d munda   tamil language than d kevalam   ,Transphobic
 vera level keep it up,None-of-the-above
 ivaragalai theru nai pola oda oda kallal adikanum,Misandry
 concept lam superb than but script mariyae irukae pesurathu elamae,None-of-the-above
 sree vidhya  no its made legal,None-of-the-above
 podi p    nee nattai pathi pesatha muthalla nee marudi mundaa,Homophobia
 ivanga girl la boy ya  illa lesbian woman  ,Homophobia
 be a gay      proud to a gay  ,None-of-the-above
 ama ama  ithuvae innum mudiyala   aduthathuku ready panitanga   ,None-of-the-above
 dei chappa mookkanugala    uzhagathe azhikkame vida mattingalada  vaile nalla varudhu thitta mudile ellarum comments pappangale ,Xenophobia
 hi hi pon namer sent me,None-of-the-above
 hari haran t  u send dear,None-of-the-above
 aiyoooo avalavu paasamm thaan naan feel pandrean    love thirunangai amma,Hope-Speech
 priya magi  enaku neenga msg panathu puriyala,None-of-the-above
 day echa baadu manamketta echa sooru,Misandry
 h  raja sunniya umbuda simon devudiya magany,Misandry
 one simple question to all  avanga apdi nu theriyum ungaluku  avangala thirutha enna panninga neenga  adha pathi ungaluku full ah theriyuma  apram epdi neenga pesalam ,Counter-speech
 sai divya sai divya   ,None-of-the-above
 shinchan shinchan  bro kova padathinga   yaaraium avanga unarvukalai vachi kindal panna thinga    athaa naa solla varen     avanga la appdiye vittudunga   ,Counter-speech
 world sbest       i have ever seen,None-of-the-above
 hi anna na lawyer tan enku call panuga           ,None-of-the-above
 kullakkalukku appu adikkathanda modiya elect seithullarkal   kullakkal pakistan povadu nallathu ,Xenophobia
 seemaan jathiya veraruppomnu sollittu jaathiya vachae support vaanguvaapilla  verum vaaichavadaaal  innum ethanai varusham aanaalum deposit vaanga maattaar,None-of-the-above
 mani bro vara level acting bro sama   ,None-of-the-above
 avanga sonna point correct     but idhulae karu pazhaniyappan sir oda mooka udaikira maari edhuvum illaiyae  ,None-of-the-above
 pras ragul  neeinga yaru bro,None-of-the-above
 neraya ponunga unmaya jealous ah feel panuvanga,None-of-the-above
 m k but your jaadhi kaaranga laiding a condition that neenga work panra idathula fulla unga jaadhi aalunga dhaan irukanum security to cleaning to management,None-of-the-above
 charles manson pathi solunga bro,None-of-the-above
 who is bihar panri h raja is tamilan ,None-of-the-above
 babu natarajan  u age machi,None-of-the-above
 andaal periya pundaya thevedeyada avaa yannada sunne adaalu  naanga apadethan pesuom yannadapannamudeum punda h kuthi magane,Misandry
 chinavai block panunga apathan ulagam kakapadum,Xenophobia
 bro epa bro part  ,None-of-the-above
 deepa dayanandan  hungama tv and it  also support tamil language  hope it helps,None-of-the-above
 vekadha   saavu dii myire un amma porandha karanam nee crt iru dii myire,Misogyny
 emma ne sapadula samparuku bathila saniya oothi sapduviya,Misogyny
 yes bro enakum andha anupavam iruku good human avanga    ,None-of-the-above
 madhavaraj madhavaraj  neenga thainga apram unga age enna,None-of-the-above
 saaathiyaa kodumaikkea suthandhiram keadaikkala innum     ithulaa ithuvearaa oru periya pirachanayaa peasureengaa,None-of-the-above
 attitude very osammm    ivanga yaarnu enaku theriyathu   ivanga ena panranga  ,None-of-the-above
 pasanga grate  gopinath   ladies an girls veast   oru amma solludhula oru ponna helicopter mims apdi ean andha ponnum sollanum perasanu thonalaya meems pottava inium poduvan appa dhan indha maari pechi koraium k thirundhunga manushan manushiya marunga chi,Misogyny
 evanum farn la iruthu varavana medical test ilama indiakula alow pana kudathu cetral govt,None-of-the-above
 vasanth thilakendran  onnumae puriyala      ,None-of-the-above
 evagalae sava adikam very bad words,None-of-the-above
 mani kanta r mani aavigal is america solanki sir  call panalaama,None-of-the-above
 paari saalan um pesitaaru psbb pathi abbada  ,None-of-the-above
 thelivaana peachu ungal nilamai purigiradu  dr kalaingar ungalukku ottu urimai vaangi koduthaargal  thiru nangaigal enra peyar vaithaargal  arasu ungalai innum salugaigal seyavendum ,Hope-Speech
 sir yen pondattinga nallathe sola matangala   avanga solurathellam aduthavangala udhasina padutha thana   wife ku paasama solli puriya vaikalamla   pls change ur mindset   equal relationship is best,Counter-speech
 kadalla kallapodu  moodhevi video la irukavana upset ila accept nu english ah crct pandriye un comment la pesiruka english eh thappu modhala ne english kathuko di munda kelappa,Misogyny
 sikku bro ram kuda support a iruga ,None-of-the-above
 pandiyan p  meet panalam dr    ,None-of-the-above
 karpagame   appo nee yethanai aangala dowry vaangaamalum vaangiyum kalyaanam pannikittinga    neenga solluratha paartha oru    dowry vangura aangalaiyum    dowry vaangaatha aangalaiyum kalyaanam panni vaalkaiya karaikandavanga maathiri pesuringa    neengalaam thaan samudhaayathin visha kirumigal,Misogyny
 makeup by yesu  love u anna ,None-of-the-above
 ennadhu ayya vairamuthu vaa poda thevudiyaapayale   avan oru fraud vibachari naai avan  poda  porambokku cheeemaan,Misandry
 anandha babu  how are you,None-of-the-above
 ram krishnan namber pls    ,None-of-the-above
 neengal irandu perum tamil desia kangal neengal irandu perum sandai poda kudathu,Hope-Speech
 unakku epdiyo bro     that s  it      ,None-of-the-above
 dhinesh k  kandippa wait   panranga bro,None-of-the-above
       i think  naan e  sutheep ungala attack panraru nu nenaikure bro      ,None-of-the-above
 cassia     apdi ellaru iruka mataluga,None-of-the-above
 andal thevidiya uh pathi peasuna unaku ena ava ena unga athava,Misogyny
 kanda karumatha thinna vendiyadhu   aprm namba uyira vanga vendiyadhu   yella countries um ivana ban panunga ya  ,Xenophobia
 venkat raman thirunangaigal samoogathin avamanam appadinu oru book irukku atha neenga padinga ,Transphobic
 content kum headline kum ennada realation      ,None-of-the-above
 hello friends ennoda channel parunga puditcha support pannunga ,None-of-the-above
 dhaya saran  lesbian gay periya thappu atharkku support panathinga   avunga seiura thappa niyapaduthurathukaga ithu iyarkainu kathai vitutu irukanuga    transgender mattum than iyarkai   homosexualist iyarkai kidayathu,Homophobia
     m        yogiyam illa bro so ethu better bro,None-of-the-above
 irunga da innum   aavathu alai innum mudiyala makkalai oru vazhi pannama vidamattanunga pola chinakkara nallarunga da,Xenophobia
 i love u girl i respect u   ,None-of-the-above
 too nice movie        im missing my life       enakku venum oru nalla manasu     ,None-of-the-above
 i am venkatesh  dai inga vaa oru edama vanthu soothukattudaa potta,Misandry
 kalyanam pandra anaivarukum kuzhanthai iruka    malatu thanmai adhigamaitu iruku athellam sari pannunga,None-of-the-above
 enda videole enda edathilum prank therile oru amma ode elaguna manasu thantheridu please enda video ve prank video annu solladhinge,None-of-the-above
    y bro      namakku gay partner kedailradhu hard tha but adhukunnu ipdi ponna namakku kallu than varum   by experience   ,None-of-the-above
 nala varuvanu sona odanea ipdi bonda mari vandhu iruka    ,None-of-the-above
 antha madam kiita solluga purusan summa adichale varathachana koduma nu solli case kudupanga,Misogyny
     s kids mind voice   ippovey ponnu kedaika  maatingudhu idhula idhu veraayaa,None-of-the-above
 tamil la pesuravankita kelu da solvanga,None-of-the-above
 ayy ar  na anuppuna  nombarla try panni parunga dear  oru vela code nombar podanumo ,None-of-the-above
 ethana kari than thiinuvaru pavam avaru  ,None-of-the-above
 bro ethu lam vera level bro                               ,None-of-the-above
 kavin kumar  appadiya mr kavin sorry theriyala  ,None-of-the-above
 tharan tamilanda  loosu i am srilankan tamil supa udayakumar write a kadudrai about ltte is terroist and paarisaalan only said seeman father name is senthamizhan and his caste is tamizh caste go that side naan unsanala ntk uruvakina tamizhnadu kodiyayum seeman support pani support paniye appave pathen comedy peisu matifu ularata avan ltte and pirabhakaranai perai tiviravatigal enru than kaduraielutinan apparam healer basker pirabhakaran oru eluminati kaikulinu ularitu tirinya oru mananoyali go and see that fool,Xenophobia
 siva  u from u name,None-of-the-above
 kousalya ramesh  ungala vida nalla salary ah than irukum kandipa,None-of-the-above
     accept pannuvaggala bro sollugga ,None-of-the-above
 dai gopi nee one side pesatha da,None-of-the-above
 unga mela athiga mariyatha varuthu akka          ,None-of-the-above
 innonaaa gurunadha thanga mudiyala gurunadhaa corona vandhey fuse poiruchi idhula innonaa adhu enda innum vidala neenga ching mang ngala ena peru vekkira function nadathitu apram solluvanunga pavingala kolandhaingalukku peru vekiradhu poi vyadhi puyal nu peru vekkiradhuthan adhigamah iruku,Xenophobia
                                                     vere vere nice speech akka uk life vere butteful akka vere vere grate                           ,None-of-the-above
 entha thirunangaiyum keli gindal seyyaatheergal ellam uravu sonthangalavargalukku adhavi seyungal upathiram seyyaatheergal,Hope-Speech
 oru ee romba ungala disturb pannuthu bro,None-of-the-above
 sir jathi prachaniya akkaravar petti yadukkararu  neengalum porumaiya padhil solringa ,None-of-the-above
 enda ne poie it la vela pakuravanta kekure satharana makkal ta kelu avan soluvan it la vela pakuravan elame mutta payala than irupan,None-of-the-above
 mic eduthutu tuticorin tirunelveli pakkam epadi vara maatranunga    vantha vaailaye vertuvanga ,None-of-the-above
 stanley thomas ungalukku irukka thalaiva,None-of-the-above
 antha akka manasu kodila oruththavangka     ,Hope-Speech
 super mithra             cl me unga kitta pesanum mithra,None-of-the-above
 h raja thevidya puyala vantheri badu nee yaru enga vairamuthu va thiruthu  nagal thamilar,Misandry
 policeku  summave  chenjattalaum asanthupoiduvanga,Transphobic
 prank panrenu     ala vachutinga bro       ,None-of-the-above
 tnx ji but oru nalla relaltion la yaarum eppo erukurathu ella athan kastama erukku,None-of-the-above
 g vera level love you g,None-of-the-above
 athu kodma tha panapothu intha ponu nala vala porthla,None-of-the-above
 anna nenga nalla irukkanum anna,None-of-the-above
 naan tamilan h raja unnoda appava pundamone,Misandry
 ada pavigala etha etha video podarathunu vevastha illaya ,None-of-the-above
 yarukkum  manasara  theengo  drogamo  ninaikya  koodaadhu  oyukkamaaa  vaayanam  manasatchikyu  nermayaaaa  yirukkanam  thannambikyaioda  yirundhu  saadhikyanam  thuymayaaaana  aaaathmaaaarthamaaaana  kadhalukku  paalina  bhedam  kidayaadhu,Hope-Speech
 last seen keep it up g,None-of-the-above
 ethu avanga virupam public nama karuthu solla vendiya avasiyam ellai,None-of-the-above
 niga ivlo kastathulayum ellathayum poruthu kituu life a run panringa  niga grate ,None-of-the-above
 gay sexukku alayuravanganu neenga asingapaduthittu vizhippunarvunu sollringa ungalukku velayatta pochu,Misandry
 shyam sundar  kena  na ennovo panren mooditu un velaya paru     ,Misandry
 apo nee settle avanu unake self confidence ella,None-of-the-above
 dhineshkumar muthusamy  i am thirupur,None-of-the-above
 thanthi tv badu nee mudu da venna  ,None-of-the-above
 sariya kelivi avalidam kekka villai,None-of-the-above
 madhu vanthi    madhu muchillaa vanthi,None-of-the-above
 super love you so much  ,None-of-the-above
 pls give me ur instagram i d bro,None-of-the-above
 k surya      nee mooduda bjpee baadu   ,Misandry
 oru silar pandra thukkaga ellaraum solla kudathu ok jen s or ladies la evalo problem news or video watch pandrala same ok,Counter-speech
 anna ninka kavalappadathinka lifela happya erukkanum kandippa unkalukku oru good bro enka erukkan    ,None-of-the-above
 meera transgender ah ivlo enaku theriyathu bro,None-of-the-above
 indha china vai yeppadiyavadhu olithu katta vendum,Xenophobia
 storm breaker  ipo itana naala ninga poi soli periya ivan maatiri panni engala muneraama vachurukaila    apo atha thirupi vaangura vali tha reservation    puriyuthaa     apadi paatha    ningalu brahmin um poti poota ninga taan kammi mark edutalu munadi povinga    ni reservation kovatula pesura unaiya jaadhi veriyan nu sola mudiyathu niya purunjukitta tha undu     and inonu na paraiyar kedaiyathu   na chennai periyar iyyakam la iruke     maanavar pirivu     enoda caste nayakar caste     ok va     reservation etukaga vantuchunu mothala terinjukoo    ,Counter-speech
      true  rompa sariya sollirukinka sir,Hope-Speech
 sonna mathiri inam konja naal la veedika than porapla,None-of-the-above
 super  nee nalla eruka bat my fan nee,None-of-the-above
 really melted one      uyiruku thudikarapa kuda enaku ena nu pora ulagathula       enaku naraya vela irukunu sonanga analum antha payan feel panavum road nu kuda pakama avan happy kaga dance lam vera level ma nega          then avan feel panranu hug panni convince panathulam great      enakum transgender lam patthu avanga kuda pesanum nu asa        unmayana care,Hope-Speech
 really prank video ku aludhten sema video    andha akka god manasu avanga ellam,None-of-the-above
 karthik anandhayava pathiyu avaroda maruntha patriyum update pannunga,None-of-the-above
   nimisham na apdiye shock agitan  ha ha ha,None-of-the-above
 dei en da ipadi pandringa sappa mukanungala chai kanda kasmaalatha thinitu disease ah spread panitu irukinga        ,Xenophobia
 china porula adhigamaaa vangura makkkal namma makkkal tha avangala konna china ku ennna laban  mutaal chinakaran,Xenophobia
 romba kodumaiya irukku neenga solrathu sarithan,None-of-the-above
 vallavan manmadhan  kavi  nee not op,None-of-the-above
 unga akka daiyum nalla panna sollu da,Misandry
 deyyy thulukaaa arabia islamiya naayae,Xenophobia
