Comments,Label
ఆడవాళ్ళు మగవాళ్ళు గా  మగవాళ్ళు ఆడవాళ్ళు గా,1
తొడలు చుపెట్టడానికి aa చిన్న బట్ట వేసుకుంది,1
మంచి జోడి ఉన్న ఎద్దులు,1
సార్ మీరు మా ఫెవర్ సార్,1
బెడ్రూమ్ లో ఇద్దరు ఏందోఉంది ,1
తొడలు చాలా ఆకర్షణీయంగా కనబడుతున్నాయి,1
హమ్మయ్య ఇప్పటికి ఒక మంచి వీడియో చేశావు తల్లి ,0
నిన్ను ఇలా చూస్తుంటే నా సోమి రంగ ,0
ఈ గుర్రము ఎక్కడికి పోతుంది,0
నువ్వు ఇలా కన్ను కొట్టి రెండు వేళ్ళు చూయించినప్పుడు నా సామిరంగా నరాలు జివ్వూ మన్నవి,0
ఆ కారుకు సరే నీకు దొరికాడా డ్రైవరు ,1
ఇలాంటి అన్ని చూపించేస్తే సినిమా చూస్తున్నాం అనే ఫీలింగ్ ఉండదు,0
పద్దతిగా వుండండి,0
ఏంటి గుర్రం  సరే కి వస్తోందా పక్కనే చెట్లు ఉన్నాయి వెళ్లి లోడ్ దించేయ్,0
మేడం కు ఉక్క పోస్తునట్టుంది సంకలో బాడీ వేసుకుంది,1
ఏ మార్నింగ్ వెళ్ళలేదా ఇంకా ఎందుకు వేళ్ళు త్వరగా,1
లోపల అండర్వేర్ వేసుకున్నావా లేదా,1
బోరుకొచ్చిన బండి బోరుకొచ్చిన బండిని నడుపుతుంది,1
భర్త పోయడమే బెంగ లేదు సురేఖకి కూతురికి తల్లి క్లబ్లో తిరుగుతున్నారు,1
నవ్వు చాలు చూపిస్తున్నారు,1
మంచి చేసే వాళ్ళని మన జనం నమ్మక పోతే ఇంక దేశం ఎలా బాగు పడుతుంది,0
నా ఊపిరి ఉన్నంతవరకు నా ఓటు మీకే అన్నా,0
ప్రజా సమస్యల పరిష్కారంపై దృష్టి పెట్టండి ,0
ఆయన మీద అభిమానం ఉంటే సరిపోదు ఆయనకి ఓటేస్తేనే కదా గెలిచేది ,0
జై పవర్ స్టార్ అన్నా పవన్ కళ్యాణ్ అన్న నేను నీ ఫ్యాన్ అన్నా నెక్స్ట్ నువ్వే సీఎం పక్క,0
అన్ని పాటలకి ఇదే స్టెప్స్ హా,0
ఒకసారి చుట్టూ ఉన్న వాళ్ళ కళ్ళల్లో ఆనందాన్ని గమనించండి,0
నిజమైన పవన్ కల్యాన్ అబిమానికే తెలుస్తుంది ఆ ఆనందం,0
ఆ అబ్బాయి సంతోషం చూసి మా కళ్ళల్లో నీళ్ళు వచ్చాయి,0
పవన్కళ్యాణ్ గారి నవ్వు లో నీతి నిజాయితీ ఉంటుంది,0
ప్రాణం ఇచ్చే fanc ఒక పవణ్ కల్యాణ్ గారికి మాత్రమే ఉన్నారు,0
నా బంగారం ఆ నవ్వులోనే ఉంది అన్న మా సంతోషం,0
గుండెల పైన కాదు గుండె లోపల వున్నారు సర్ మీరు,0
ఆ నవ్వు లొ కోటి కోట్లా ఆనందం ఉంది ,0
ఈ వీడియో అంటే చాలా ఇష్టం నాకు,0
ఇలాంటి అభిమానులు ఒక్క పవన్ కల్యాణ్ గారికి మాత్రమే ఉంటారు,0
kaasta అమ్మ నన్న పైన ప్రేమ కలిగి vundandi bro,0
కంట్లో దురద పెట్టింది కాబట్టి సరిపోయింది,0
కంట్లో దురద పెట్టింది కాబట్టి సరిపోయింది,1
arey edi ammai kadura anti,1
ఇదేంటీ ఇలా నడుస్తుంది,1
రాబోయే కాలానికి కాబోయే హీరో,0
వెంకటేష్ గారి అబ్బాయి సో స్వీట్ ,0
next generation chala strong ga prepare chesthunnaru,0
మహేష్ బాబు ల వుండ్ సితార పాప చాలా క్యూట్ గా ఉంది,0
enni saarulu chusina chudalanipistu vundhi ,0
ఇద్దరూ చాలా బాగున్నారు sooooo క్యూట్,0
మీరు నిండు నూరేళ్లు చల్లగా ఉండాలని కోరుకుంటూ హ్యాపీ మ్యారేజ్ లైఫ్,0
కనపడడు కానీ చాలా కన్నింగ్,1
siri kosam vachenappudu srihan ni chala manchodu anukunnam,1
శేఖర్ మాస్టర్ తో ఆ పిల్ల ఏం చేసింది రా నాయనా,0
శేఖర్ మాస్టర్ కంటే కూడా దీపిక డాన్స్ చాలా బాగా చేసింది ,0
ప్రభాస్ గారు అనుష్క గారు మీరు తొందరగా పెళ్లి చేసుకోండి ,0
ప్రభాస్ గారు అనుష్క గారు పెళ్లి చేసుకోవాలని తెలుగు రాష్ట్రాల్లో కొన్ని కోట్ల మంది కోరుకుంటున్నారు,0
very గ్రేస్ ఫుల్ డాన్సర్ షన్ను,0
pinky ki entha kopam vachi vuntundhoo papam,0
anna pinky akka kada ne jodi were is pinky akka,0
దీపిక నువ్వు మంచి డాన్స్ ర్ వి నీ డాన్స్ అంటే నాకూ చాల ఇష్టం,0
వామ్మో సూపర్ చిట్టి thalli ️ ఆక్షన్ కే ప్రాణం పోసెల అన్నవ్ రా mummy,0
ఎంత ముద్దుగుందో చాలా బాగున్నావ్ బంగారం,0
alente ki age అవసరం లేదు అని మళ్లీ నిరూపించావ్ ,0
మాటలో చెప్పలేనంత పేమా ,0
కోడలు పిల్ల మా కొడుకు నీ పెళ్లి చేసుకుంటావా కట్నం ఏం వొద్దు మేమే ఇష్టము కావాలంటే,0
ఇంత అందమైన పిల్లని నా జీవితంలో చూడనే లేదు,0
ఏ సినిమా లో పాట చాలా బాగుంది,0
annayya undi kuda miss avuthunnavaru ,0
shekar master appatlo sadha garitho dhee lo dance chesevaru,0
పవిత్ర  పెర్ఫెక్ట్ డాన్స్,0
ఇమ్ము బ్రో ఫాన్స్ ఇక్కడ,0
ఈ కచ్చా బాదం సాంగ్ అమ్మాయి కి సెట్ అవుతుంది,0
atleast thana age ki thana carrier set ayyindhii,0
elanti song vesina ade oke expression papa malli dhaniki karuvu batch,1
శేఖర్ గారు ఇప్పుడు ఇలా వేరే అమ్మాయిలతో చేస్తున్నావ్ లేదా అలాగే రేపు నీ కూతురు కూడా ఉంది మర్చిపోకు మాస్టర్,1
సూపర్ అన్న సాంగ్ ఎన్నిసార్లు విన్నాను నాకే అర్థం అవ్వట్లేదు,0
ఎన్నిసార్లు విన్నా వినాలనిపిస్తుంది ఈ పాట,0
నువ్వు పడింది మంచి గాఉంది బ్రో,0
రమణగారూ మీ పాట ఎన్ని సార్లు విన్నా ఇంకా వినాలని నిజానికి సాంప్రదాయ పద్ధతిలో సంగీతం పాడేవినే మా లాంటి వారికి కూడా మాంచి ఎనర్జీ ఇస్తుంది,0
అన్న మీరు ముగ్గురు ఎప్పుడు ఇలాగే కలిసి ఉండాలి అన్నా,0
ఎన్ని కష్టాల తర్వాత happy వస్తుందో తెలియదు బ్రదర్ కష్ట జీవులు,0
అన్న మీరు చాలా కష్టపడి పైకి వచ్చినవారు కష్టం విలువ తెలిసినవారు ,0
అంతా మీ కష్టార్జితం అన్నమీరు ఎప్పుడు సంతోషంగా ఉండాలని కోరుకుంటూ ఇట్లు మీ అభిమాని,0
వీడియో చూడంగానే కామెంట్స్ కోసం వచినవాలు ఒక లికె వేసుకోండి,0
అవి కెమెరా ముందు అరిచే అరుపులు కాదు ,1
చీర కట్టుకుంటే చాలు ఎవరికైనా ఒక హుందాతనం వచ్చేస్తుంది,0
పిచ్చిక్కించే అభిమానం అయన సొంతం జై పవన్ కళ్యాణ్,0
ఫోటో కోసం పక్కకి వెళ్తే లాగి కొట్టె హీరో లు mla లు ఉన్నారు అలాంటి వాళ్ళు మా దేవుడు ని చుడండి ఒకసారి ,0
inthamandi abhmaninchali ante entha adrushtam chesuko undali,0
అదృష్ట వంతులు ఎంజాయ్ బ్రదర్స్,0
ఏం అదృష్టం స్వామి అన్న నే ఫోన్ touch చేసింది లక్కీ,0
అన్నయ్య అనే పిలుపు విని వెనక్కి తిరిగాడు,0
అన్నయ్య అనే పిలుపు విని వెనక్కి తిరిగాడు,1
కాపీ కాకుండా వేరే ట్రై చేసే సూపర్ విజయం నీదే పిల్లి డుడ్,0
starting lo full cover aiye vesedi dresses rating kosam ippudu air free,1
మీ నడుము కేక ఆంటీ,1
కష్ట పడకుండా డబ్బులు వస్తే చాలు ఈ ఆడవాళ్లకు,1
ముందుగా ప్రజలు మారాలి చట్టాలను కాపాడుకోవాలి స్వతంత్రంగా మన ఓటు మనం నిజాయితీగా వేసుకుంటే చాలు,0
గుడివాడ ప్రజలు ఆలోచన పరులు కానంత వరకు దేవుడు కూడా బాగు చేయలేడు వేడవలకూ పదవులు ,1
అభివృద్ధి సంక్షేమం రెండు చూడగల చంద్రబాబు వల్లే రాష్ట్రనికి మంచి జరుగుతుందనేది ముమ్మాటికి నిజం,0
పథకాలను పేరు పెట్టి జనాల్ని డబ్బుతో కొనేస్తున్నాడు,1
గుడివాడ అనగా ఠక్కున గుర్తొచ్చే పేరు క్యాసినో,1
అందరూ రోడ్లపరిస్థితి పైనే మాట్లాడారు ఇది రాష్ట్రం అంతటా ఉంది …,1
అక్కడ సామాన్య ప్రజలు చెప్పేదే కరెక్ట్ ఒపీనియన్ ,0
దీనికీ కారణం ముస్లిముల మత ఉన్మాదం,1
హిందూమతం కుటుంబ నియంత్రణ పాటించడం కొంతమంది క్రిస్టియానిటీ కన్వర్ట్ అవ్వడం అవ్వడం వలన హిందూ జనాభా,1
సిగ్గు లేదు ప్రభుత్వానికి స్కూల్ కి ఇలా ప్రవర్తిస్తున్నారు  ఇంకా చదువులు ఎందుకు,1
జైభీమ్ ముస్లింలకు మద్దతీవ్వడమంటే అంబేద్కర్ గారిని అంబేద్కర్ గారు వ్రాసిన రాజ్యాంగన్ని అవమానిచ్చినట్టే,1
అందరు కలిసి ఉండండి ప్లీజ్ మనం భారతీయులం,0
జనాలు లేరు బోచ్చు లేరు అంతా అంబక్,1
ప్రభుదేవా తరువాతే ఏ డాన్సర్ అయినా,0
ఇండియా లెజెండ్రీ డాన్సర్ వన్ అండ్ ఓన్లీ ప్రభుదేవా,0
ఎంతమంది డ్యాన్స్ మాస్టర్ లు వచ్చినా ప్రభుదేవా మాస్టర్ లాగా వేయలేరు,1
ప్రభుదేవా డాన్స్ మాస్టర్ అంటే డాన్స్ అదిరిపోద్ది,0
అబద్ధానికి పెద్ద నోరు ఉంటుంది,1
pastors అందరికీ ఒక మనవిదయచేసి ఈ విధమైన debates వెళ్ళి christianity కీ ఉన్న విలువ తగ్గించవదు,1
మీరు ఇలాగే ప్రశాంతంగా రాజకీయాలు చెయ్యండి అన్నా,0
సార్ నాదెండ్ల మనోహర్ గారు మీరు ఎప్పటికి ప్రాణం ఉన్నంత వరకు పవన్ కళ్యాణ్ గారితో వుండండి,0
అందరూ ఓట్లు రిజిస్టర్ చేసుకోండి మిత్రులా,0
అవినీతి రహిత పరిపాలన గనక ఇస్తే తప్పకుండా రాష్ట్రం అభివృద్ధి చెందుతుంది,0
అబ్బాయిలకు షాక్ ఇచ్చేవారు వుంటారుఇప్పుడు అమ్మాయి కే షాక్ ఇచ్చాడు,0
ఆమ్మో పాపా చాలా స్పీడ్ మీద ఉంది కుర్రాళ్లకు పోయేకాలం వచ్చింది,0
e rojullo ela chetta dress lu dancelu vesi paruvu theyyakamdi mam,1
టీడీపీ కార్యకర్తలు అందరూ మన ఈ ఛానెల్ ను subscribe చెయ్యండి,0
ఇలాంటివి చేస్తేనే మీకు   లో బొక్క పడింది,1
చంద్రబాబు నాయుడు సరిపోతుంది,1
అంటే జగన్ కు భయపడుతూనే ఉంటారు ,1
ఎలాంటి అన్నీ వీడియోలు చేసిన కాగన్ ఇకా కూడా పికలేరు ,1
ఆల్రెడీ మీ మీద మీకే డౌట్ వచ్చేసింది ,1
అయ్య ఇది ఎవరు ఎడిట్ చేశారో వాళ్లకు నా నమస్కారాలు  రేపు జరగబోయే ది కరెక్ట్ గా చూపించారు,0
బిల్డప్ బాబాయ్ వచ్చాడు,1
నేను మెగా ఫ్యామిలీ అభిమానినీ ఎందుకో గాని అల్లు అర్జున్ అంటే నచ్చదు,1
అన్న నువ్వ చాలా బాగా చేసావు ,0
మీ ఇద్దరి కామెన్షన్ సూపర్ అన్నా,0
జీవితాంతం గాలికే వదిలేస్తారు ,1
నీటి యువతను పాడు చేసేవి ఇలాంటివే ,1
ఇదంతా ఎందుకని మా ఇంట్లో ఛానెల్స్ లేకుండా చేసాం,1
నేనైతే ముందే ఛానల్ మార్చేస్తా ,0
మన దేశంలో దున్న పోతును మేపినట్లు మేపి బెయిల్ మీద బయటకు తీసుకు వస్తారు,1
యశోద మూవీ చాలా బాగా ఉంది,0
hit kodithe kadhu madam valla tho padukunte offers vasthai vallaku,1
exposing dose penchhite offer lu vasaty ,1
అఖిల్ అయ్యగారే కరెక్టు…,0
"frank ga cheppalante evari personal life valladi
meru chesthundi enti mari
peruki pedda news channels avasaramayina news vadilesi sodhi news lu cheppatleapudu mimmalni alage anali ga
enta sepu cinema valla personals lo leda social media peru cheppi
netizenlu troll chesthunaru anatam controversy lani pani kattukuni crete cheytamila sodhi news ee kani paniki vachevi epudyna cheppara ra
scrap media channels",1
nee bonda pelli ayyaka vidipovatam kante munde vidipovatam manchidi nuvvu nee dikkumaalina news,1
సిద్దార్థ్ రెడ్డి గారి మాట్లాడే విధానం నాకు చాలా ఇష్టం,0
దాదాపు   సంవత్సరాల నుండి ఎదురు చూస్తున్న నేను బైరెడ్డి సిద్దార్థ రెడ్డి అన్న ఇంటర్వ్యూ కోసం,0
మొత్తం చూసా నిజాయతీ గా వున్నాయి ప్రశ్నలు జవాబులుసూపర్ బై రెడ్డి సిద్దార్థ్ రెడ్డి ,0
సిద్దార్థ్ రెడ్డి అన్న లాంటి నాయకులు ఈ సమాజానికి చాలా అవసరం ఉంది ,0
సిద్దార్థ్ రెడ్డి అన్న మాట్లాడితే పులి పంజా విసిరింట్టు ఉంటుంది జై సిద్దార్థ్ రెడ్డి అన్న,0
ఓన్లీ  బై రెడ్డి సిద్ధార్థ రెడ్డి అన్నయ్య కోసం చూసినవాళ్లు like me,0
బైరెడ్డి సిద్ధార్థ రెడ్డి కి మంచి రాజకీయ భవిష్యత్తు ఉంది,0
నా లైఫ్ లో ఒక నిజాయతీగా సాగిన ఇంటర్వ్యూ చూసా జై బైరెడ్డి సిద్దార్థరెడ్డి గారు,0
ఒక చిన్న పాపను పెంచుతున్నారు మీకు మనస్సుకు శతకోటి వందనాలు గణేష్ గారు,0
hero లని చూసి herione ల ని చూసి  మురాసిపోయే కన్నా  బండ్ల గణేష్ సర్ interview చుస్తే ఒక మంచి positive vibration వస్తుంది కష్టం అనే పదానికి అర్థం నీవు సర్ అందరూ comdieons ఉన్నారు కానీ మీరు life లో king సర్ love u sir love you forever sir,0
ఒకరికి జీవితం ఇవ్వడం అన్నిటికన్నా ఎంతో గొప్ప విషయం tq bandla ganesh garu,0
నాగరాజు దూల తీర్చిన గణేష్ గారికి నా హృదయపూర్వక ధన్యవాదాలు,0
ఆంధ్రప్రదేశ్ ఇసుక మాఫియా డాన్ జగ్గు భాయ్,1
ఓరిని నెరేషన్ తగలెయ్య రాజీవ్ గాడ్ని మించిపోయావ్క  సూపర్ జి edava,1
ఆంధ్రప్రదేశ్ కొండలు గుట్టలు కబ్జా మాఫియా డాన్ జగ్గు భాయ్,1
మూర్తి గారు మీకు ఉన్నబాధ అందరికీ అర్థమయ్యేతే బాగుండును,0
ఆణిముత్యం అన్న నువ్వు ఎన్ని సార్లు చుసిన బోర్ కొట్టట్లే అస్సలు ,0
నాకు ఇంటర్నెట్ మొబైల్ డేటా లేదు అండి ఇందులోనుంచి డబ్బులు వస్తే ఏపించుకుందాం అని చూస్తున్న మాములుగా లేదు అనుదీప్ గారి పంచెస్,0
meru super mee matala chala chala navu vastundi sir,0
director ga kante camedian ga akkuvaga navvistunnaru super,0
ఈ సినిమా మంచి విజయం సాధించాలని కోరుకుంటున్నాను,0
నచ్చావురా నిజాన్ని నిర్భయంగా బాహాటంగా చెప్పగలిగిన నీ వ్యక్తిత్వానికి,0
ఇది ఆ ఏరియాలో చిరు అండ్ జనసేన ఓట్లకోసం ఈ స్టంట్ erri pu gadu,1
సర్ goodmng ధర్మవరం నేను ప్రతి ఎపిసోడ్ చూస్తా మీలాంటి వాళ్ళు చాలా అరుదు,0
india లో పుట్టినందుకు చాలా సంతోషంగా గర్వాంగా ఉంది atleast మనకి ఇక్కడ freedom ఉంది ఆడవాళ్ళకి,0
గర్వాంగా ఉంది అన్వేష్ నువ్ మన భారతియుడు అయినందుకు శభాష్ తొడకొట్టి చెపుతున్న ఇండియా లో పుట్టటం ఎన్నో జన్మల పుణ్యం,0
ప్రజలు తప్పకుండా మంచి చెడు గ్రహించి చదువుకున్నవారు ఇట్లాంటి విషయాలు తెలియని వాళ్ళకి తెలియచేసి రాబోయే రోజుల్లో విజ్ఞతతో ఓట్ వేసి ప్రజాస్వామ్యం ని కాపాడాలి అని మనవి…,0
 మీరు మీ లాంటి వారు రాష్ట్ర నికి చాలా అవసరం,0
vaadi face enti ala aypothundi chiraku ga,1
janaalu navutunaru nani asalu siggu eggu lekunda elaa support cheskuntunnav,1
ree babu nani ga neku eaduku ra avasaram  vajaya sai  chappali ha visayam nevu eaduku neku avasaram eamiti,1
veedu bhutulu vedava,1
  hours tdp adhi chesindhi janasena idhi chesindhi ysrcp em peekindhi raaaaa lafoot all fraud all kabja all fake ysrcp life lo malli gelavadhu…,1
yerri paapalam manam  samanya prajalu,1
meeru gopi goda meeda pilli anna maata edava,1
party paranga vaduu godameeda pilli laga kuda vaddu ra howla,1
no  broker raa nuvvu,1
ithea meeru yemi chei leru ani opukunaru santosam ithea meeru cheappe sollu ennalu vinnandhuku memu sannasulam kaani memu   lo maa vote tho cheigalam,1
dasamagram datha puthrudu gali pavan puka ga namakaranam cheyyadi,1
elagaina vastadu mee dhulaa thirustadu,1
induke mimmalni ycheepi chavata sannasulu andi,1
mere brathukulu inthey eka nasanayam aaipotai ,1
miru theda ga kanipisthunnaru,1
ycheepi goondalaki bhayam start ayyindi edavalu ki,1
cinema shuting ku అవసరం అనుకుంటాఅందులో సీన్ కోసం ఇలా చేసినాడు కారు మీద పనుకోవడం overaction erri p gadu,1
maku commen sense undaa banda edava  anni ardam avthunai miku ardam avudi election ina tharwatha,1
e andhra thanos and paytm batch picheakki elanti panulu cheastunarru poea kalamm dagera padindi,1
shooting leka mind dobbindi court should consider this issue if students take him as inspiration then what will happen is it correct pls consider it,1
hello paytm s meeeku okkadi paguluddi,1
konderri puk channel la unde,1
పోయేకాలం దగ్గరికి వస్తే అలాగే మాట్లాడుతారు మాట్లాడండి,1
ayya ikkadiki vochi  rs tiskuni moragandi inka,1
pora neeeeeee nekanna pedha vunmadhi vuntara ambati,1
ఇలాంటి పిచ్చి పట్టిన వాళ్ళ గురించి మాట్లాడటం ఎందుకు అంబటి గారువదిలేయండి,1
elangana prabhuthvam andhuna point kalyan vaadi amma ni dhengina prabhuthvam kadha no doubt,1
car top medhega kurchuni vachindhi mee araganta auntymedha kurchuni kaadhu ga me fans tega feel aypothu support chestnaaru manchi aatagaadivey,1
మార్రి తామారు ఎవర్రి తోకను పాట్టుకున్నారు మాహాసేయా అబట్టి,1
meeru ilaage sakshi munde vuntaaru okasari bayatiki velthe nee bathuku yento prajalu telustaaaru velli chudu,1
pichi pattinattundi peekey ki a p arachekam jaragabothundhi ani anipistundhi naku,1
vaadi puttuka lopam,1
ee gali gadu ugipotunnaducinma shooting anukunnademo,1
శనివారం నాడు శని గాడు వచ్చాడు మన రాష్ట్రానికి,1
konchum theda kadu chala theda after   elections   paise direct flight to moscow russia to become president of russia package  changed from rs   cr to rs   cr,1
pichi kukka tho pillasainiks jai paytm pillasainiks,1
siguu vundali mokaniki laa,1
siggu undali ra,1
nuvvu vastavu em matladathavo nekay theledhu tedha ga,1
neevi pichi kekalu,1
nuv pani cheira babu mundu eppudu vere malla meda padi edustav,1
babu aambotu ramubabu garu maru matladevi enti ainaa meekanna unmadulu evarunnaru netho padhi mandi daka untaru malli chupinchu antaru enti,1
sir paapam taagivachaduthagubhothoduvadhileyandi sirsir ma galli lo oka drinker same to same pk laagane vunttaduvaadu vaadi cuttingthu,1
pawala pichi kukkabiscuits kosam vachindoiiii,1
nuv matladina  waste ra,1
nikanna kukkaha leru,1
apara thagubothu abbati,1
sulli ra,1
nuve tedaga mataladutunav,1
babu o rambabu nuve sa naki pothuv babu,1
అందరికీ అర్థమయ్యే భాషలో చాలా బాగా మాట్లాడారు సర్,0
mee maata tiru chala baguntadi si,0
సూపర్ సార్ మీరు చాలా బాగా మాట్లాడారు సార్,0
మధుసూదన్ అన్న అసెంబ్లీలో అయినా బయట అయినా మీ స్పీచ్ కి మేము ఎప్పటికీ అభిమానులమే,0
సింహం నిద్ర లేచింది ఒక్కొక్కడికి ఒక్కొక్కడికి జోలపాడలేవు,0
atla vuntadi mala manathoni mamula undadhu,0
సూపర్ మేడం బాగా చెప్పారు ,0
రోజా చాలా తప్పు చేసింది ఇంకా చేస్తుంది,0
మేడమ్ మీలాంటి వారు ఈ సొసైటీకి కావాలి,0
నిజం నిర్భయంగా అడిగారు మేడం థాంక్యూ మేడం మహా న్యూస్ మేడం గారికి ధన్యవాదాలు,0
తట్టా బుట్టా సర్దుకొని రెడీ గుండు జగన్ రెడ్డి టైం అయిపోయింది,1
ఎవరు ఏమి కుంటా పనిని ఏమిచేయాలేరు మన నాయుకుడు ఁపజలమంచికోరి వాడు అందుకు దేవుడు తోడుంటాడు,0
entha cute couple abbaa ,0
akkka this is just  na birthday akka ninna and this video makes me laugh little harder u guys are best,0
meeru nijamga made for each other  asalu mi vlogs vammo navvi navvi na kallalo nunchi water ochesindhi  hope you will do more and more videos ,0
geethu first navu over action vadu ok ah pubic ke over action vadu ok navu koda same,1
peetha … idoka lavada lo buildup,1
 ఇపుడు కూడ తన తప్పులు ఒప్పుకోవటం లేదు pichi munda,1
geethakka performance matram apadam ledhu gamental di,1
geethu ki correct mogudu shiva dimma thirigindi geethu ki ,1
next faima ఈ పొజిషన్ లోకి రావాలి సపోర్ట్ లేకుండా గేమ్ ఆడట్లేదు worst గా behave చేస్తుంది,1
next faima ఈ పొజిషన్ లోకి రావాలి సపోర్ట్ లేకుండా గేమ్ ఆడట్లేదు worst గా behave చేస్తుంది aha erri puku di,1
గిన్నెలు నేను ఎప్పుడు కడగలేదు అన్నప్పుడు viవీడియో ప్లే చేసినప్పుడు గీతూ మొహం చూడాలి kothi la pettindi moham,1
geethu ni frist eleminate cheyyandi mari ante mari chesthundhi edhi pedha over action toy aeindhi ra babu,1
satya over action ekuva aindhi arjun paina papam vadi affection kuda content laga thisukundhi,1
ammai maya la padithy ela madhyala out aavtham papam bali aaipoyadu pilla puku gadu,1
mustache kosam wait chesi untaduinni rojulu ee video cheyadanikienthaina ne dedication ki hats off bro,0
తమరు చెప్పింది కరెక్ట్ గా పాటిస్తే ఏ సమస్యలు ఉండవుఅన్నగారు   బాగా చెప్పారు కేతిరెడ్డి అన్నగారు,0
అబ్బా చాలా హుందాగా చెప్పారు సార్ మిత్రులారా మాట్లాడే విధానంలో  మన  కొడాలి కన్నా  బెస్ట్ కదా…,0
బౌలింగ్ వరస్ట్ ఇండియన్ టీమ్ ది ,1
ఫైనల్ ఇంగ్లాండ్  గెలవాలి ఆల్ ది బెస్ట్ ఇంగ్లాండ్ టీమ్   ఇంగ్లాండ్ విన్నర్,0
cup పాకిస్థాన్ దే అదృష్టం కలిసి వచ్చింది all the best పాకిస్థాన్,0
england match gelichindi viratsky and hardik hrudayalu gelicharu anthe,0
ipl ki best mana palyers  international matches enduku waste,1
kanisam okka wicket kooda teeyaledu waste galu,1
మేడం గారు మీరు మాట్లాడింది   కరెక్ట్ మేడం గారు హాట్స్ ఆఫ్ టూ యు మేడం గారు,0
"
విజయ్ దేవరకొండ గురించి చెప్పింది చాలా పర్ఫెక్ట్ గా చెప్పారు మేడమ్",0
ప్రియా గారు మీరు చేసిన కామెంట్ చాలా బాగున్నది ఇలాంటి వారు తెలుసుకోవాలి ధన్య వాదాలు,0
అమ్మ అమ్మ ఏముంది సినిమాలను కన్న ఇదే బాగుంది,0
మంచు కుటుంబం తెలుగు ప్రజకి దేవుడు ఇచ్చిన గొప్ప వరం,0
కామెడీ సింగర్స్ ఈ విధంగా వాళ్లకు ఒక గుర్తింపు వచ్చింది,0
"మంచు కుటుంబం తెలుగు ప్రజకి దేవుడు ఇచ్చిన గొప్ప వరం
తప్పదు భరించాల్సిందే ",0
nenu డ్రాయర్ ఎస్త చూడు నేను డ్రాయర్ ఎస్తా చూడు నా డ్రాయర్ siad చూడకుంటే ఇప్పెస్త చూడు,1
అన్నా నిజంగా చాలా రోజుల తర్వాత మనస్ఫూర్తిగా నవ్వుకున్నాను  tq anna keep doing like this,0
anna mee spandhana bagundhi,0
rashmikaanteasalu chiraku naaku,1
చాలా బాగా చేస్తారు మీరు అభిమాని అయిపోయాను మీకు,0
saami kadha kannaa venakaala nuvv cheppina vivarana baagundi…,0
ఆయన గొప్పవాడని పొగిడినప్పుడు ఆయన లాగానే మీరు కూడా ఉండాలి కదా,0
rgv effect valla puri cinemalu anni dobbayi,1
vadu donga nuuv yadava,1
psycho pastor vadulu,1
rgv tharuvathe evarainargv is greater than  rajamouli or anyone else,0
vine vallani batti cheppochu rgv ki entha respect istharo vallu,0
swaami nee attitude ardham chesukune maturity ee world ki inka raledhumay be after   years we may get that maturity really you are amazing…,0
ne failures ni kuda honest ga accept chesthav andhuke nuv greatnormal human being ki adhi kudharadhu,0
meeru nijanga great sir rgv is very great,0
upendra cinema lo hero character rgv real character same to same,0
pakka salaar release   sep key prashant neel ss rajamouli rrr key bayapadaley viniki bayapadutada na lowda,1
"జీవా ఓ విలక్షణమైన నటుడు
సీరియస్ ఫ్యూరియస్ పాత్రలే కాక కామెడీని కూడా నూటికి నూరుపాళ్లూ పండించగల అద్భుతనటుడు",0
ఇలాంటి నటుడు మళ్లీ పుట్టాడు తెలుగు ఇండస్ట్రీకి దొరికిన ఆణిముత్యం మా జీవ సార్,0
తెలుగు పరిశ్రమకు ఉన్న మంచి నటుల్లో జీవా గారు ఒకరు,0
మీ anckaring సూపర్,0
ఇదొక ఇంటర్వ్యూ నా waste interview,1
హోం వర్క్ చాలా బాగుంది,0
కూటి కోసం కోటి విద్యలు,0
sound thaginchi chudala thu dinamma yemundhira dintlo lanja la undi,1
దిక్కు మాలిన హెడ్డింగ్ లు వెదవ స్టోరీలు,1
koja valla number untyy send me,1
స్త్రీలను వీధిలోకి లగకంది పవన్ గారు చూస్తే ఆయనకి పార్టీ కి చెడ్డ పేరు వస్తుంది,0
అన్నా నువు ముడ్డి కడుక్కోకుఆ నీళ్లు వృథా కావుపొలాలకి నీటి కరువు వుండదు,1
తెలివిగలవాళ్లని అనుకుంటాంగానీ కాదు అదృష్టం ఏమూలో ఏడుస్తుంది ఇట్లాంటి  వాళ్ళకి జనాలతో తిట్టించుకుంటే కాని నిద్ర పట్టదు,1
number cheppakunda recharge super ga chesav ,0
nuvu nijangane pichodivi,1
తొమ్మిది నిమిషాల వీడియో లో   కామెడీ సూపర్ బ్రో నీవు…,0
అంతరించి పోతున్న ఆరోగ్యావంతమైన హాస్యాన్ని తట్టి లేపిన సాత్విక్,0
కాదన్నా నవ్వి నవ్వి చచ్చిపోతే ఎవరు రెస్పాన్సిబిలిటీ అన్నా సూపర్ అన్న,0
prathi scene prathi shot u mind pothundhi amma baboy awesome script selection,0
ఈ వీడియో తరువాత నేను నుకు పెద్ద అభిమాని అయ్యాను బ్రో సుపుర్,0
సూపర్ బ్రదర్ కామెడీ కేక్క    కామెడీ వీడియో,0
నువ్వు మా పాలిట దేవుడు అన్న,0
