Comments,Label
వావ్ మీ డాన్స్ సూపర్ సూపర్,non-hate
ఈ కాలంలో ఈ డాన్స్ లా మీద ఉన్న ఇంట్రస్ట్ జీవితాల మీద లేకుండా పోయింది ,hate
సూపర్ బంగారం అమ్మా,non-hate
డాన్స్ ప్లస్ సీజన్ 2 కావాలి ,non-hate
ఏం పర్ల ఏం పర్లా....కప్పు ముఖ్యం కాదు....ఎంత కుళ్ళు కుంటూ బ్రతికామా అన్నది ముఖ్యం..,hate
హాగ్ ఇవ్వటానికి రావాలి,non-hate
ఎంత తోక్కితే అంత లేస్తాడు మా అన్నా.,non-hate
మీరు కామన్ మ్యాన్ గా ఉనాపుడే ఇంత జనం అదే సీఎం,non-hate
ఇదే అభిమానం elections వరకు ఉండాలి ,non-hate
నిన్ను కోల్పోవడం మా దురదృష్టం. మా పేదల హృదయంలో ఎప్పటికి ,non-hate
"తెలంగాణ ఉద్యమ గీతాల నుండి, మాస్ గీతాల మీదికి రూట్ మార్చిన మంగ్లీ",non-hate
మంగ్లీ మేడం గొంతులో ఏ పాటైనా అత్యంత మధురం ఎంత ఎంజాయ్ చేస్తూ పాడుతుందో. ,non-hate
Akka neee voice la Edo magic music undiii,non-hate
అక్క నీ పాట ప్రతి ఒక్కటి అదిరిపోతుంది,non-hate
మంగ్లి అంటే ఎనర్జీ,non-hate
Dress bavundi kaani phone poyindi,non-hate
Dress ni chusukunnatuga kasta phone ni kuda chuskovali kada amma ,non-hate
మంగ్లీ పాడిన పాటలు అన్నీ ఒకేలాగనే అనిపిస్తున్నాయి పెద్ద డిఫరెంట్ ఏమీ లేదు,hate
దీనికన్నా బాగా పడేవాళ్ళు unnaru వాళ్ళను ఎంకరేజ్ చేయండి,hate
ప్రతి పాట అరపు ఎక్కువగా ఉంటుంది ఎందుకో అన్ని పాటలు ఒకేలా ఉన్నాయి.,non-hate
Helping nature kuda vundaali apude manishiki viluva,non-hate
రియల్ డ్యాన్స్ బ్రో అధరగొట్టారు,non-hate
ఎన్ని సార్లు చూసినా ఇంకా చూడాలనిపిస్తుంది మీ డాన్స్,non-hate
ఆ వైట్ డ్రెస్ లో చూస్తుంటే విజయవాడ పెద్దపులి వంగవీటి మోహన్ రంగా ను చూసినట్టుంది అన్న,non-hate
ఈసారి ఏ పార్టీకి అమ్ముడుపోతారో పవన్ కళ్యాణ్ గారు చూద్దాం,non-hate
వంగవీటి మోహనరంగా స్టైల్ కదా,non-hate
లైక్ లు కొట్టేవాళ్ళు ఎక్కువా కానీ ఓట్లు వేసేవాళ్ళు చాలా తక్కువా,hate
అడక్కలు అందరు కలిసి ఫస్ట్ నైట్ కి రూమ్ లోకి పంప్తున్నారేమిటి,hate
ఇంత స్పీడ్ డాన్సర్ ఎవరు చేయలేరు,non-hate
ఎన్నో కోట్ల మంది గుండెల్లో నిలిచిపోయిన దేవుడు ,non-hate
ఇంత ఫిట్ బాడీ ఉండి అప్పు అన్న అల మరణించడం బాధగా ఉంది,non-hate
ఆ మాస్టర్ శ్రీముఖి నందు ఎలక పిల్ల లా ఉన్నాడు,non-hate
శేఖర్ మాస్టర్ గారు అండ్ శ్రీముఖి గారు మీ డ్యాన్స్ బాగా అదిరింది ,non-hate
నీవు అంతా లావుగా ఉన్న డ్యాన్స్ సూపర్ శ్రీముఖి,non-hate
తొడలు... అస్సలు ఉన్నాయి ,hate
అరటి బొదలు అనంగా విన్నాను. ఇప్పుడు శ్రీముఖివి చూశాను.,hate
అవి తొడల మెట్రో పిల్లర్ల అంతున్నాయి ,hate
"ఆడవాళ్ళు మగవాళ్ళు గా , మగవాళ్ళు ఆడవాళ్ళు గా",hate
తొడలు చుపెట్టడానికి aa చిన్న బట్ట వేసుకుంది,hate
మంచి జోడి ఉన్న ఎద్దులు,hate
మంచి జోడి ఉన్న ఎద్దులు,hate
సార్ మీరు మా ఫెవర్ సార్,hate
బెడ్రూమ్ లో ఇద్దరు ఏందోఉంది ,hate
తొడలు చాలా ఆకర్షణీయంగా కనబడుతున్నాయి,hate
హమ్మయ్య.. ఇప్పటికి ఒక మంచి వీడియో చేశావు తల్లి ,non-hate
నిన్ను ఇలా చూస్తుంటే నా సోమి రంగ ,non-hate
ఈ గుర్రము ఎక్కడికి పోతుంది,non-hate
నువ్వు ఇలా కన్ను కొట్టి రెండు వేళ్ళు చూయించినప్పుడు నా సామిరంగా నరాలు జివ్వూ మన్నవి,non-hate
ఆ కారుకు సరే..... నీకు దొరికాడా డ్రైవరు?? ,hate
ఇలాంటి అన్ని చూపించేస్తే సినిమా చూస్తున్నాం అనే ఫీలింగ్ ఉండదు.,non-hate
పద్దతిగా వుండండి,non-hate
ఏంటి గుర్రం 2'సరే కి వస్తోందా.. పక్కనే చెట్లు ఉన్నాయి వెళ్లి లోడ్ దించేయ్,non-hate
మేడం కు ఉక్క పోస్తునట్టుంది సంకలో బాడీ వేసుకుంది,hate
ఏ మార్నింగ్ వెళ్ళలేదా ఇంకా ఎందుకు వేళ్ళు త్వరగా,hate
లోపల అండర్వేర్ వేసుకున్నావా లేదా,hate
బోరుకొచ్చిన బండి బోరుకొచ్చిన బండిని నడుపుతుంది,hate
భర్త పోయడమే బెంగ లేదు సురేఖకి కూతురికి తల్లి క్లబ్లో తిరుగుతున్నారు,hate
నవ్వు చాలు చూపిస్తున్నారు,hate
"మంచి చేసే వాళ్ళని మన జనం నమ్మక పోతే, ఇంక దేశం ఎలా బాగు పడుతుంది.",non-hate
నా ఊపిరి ఉన్నంతవరకు నా ఓటు మీకే అన్నా,non-hate
ప్రజా సమస్యల పరిష్కారంపై దృష్టి పెట్టండి ,non-hate
ఆయన మీద అభిమానం ఉంటే సరిపోదు ఆయనకి ఓటేస్తేనే కదా గెలిచేది ,non-hate
జై పవర్ స్టార్ అన్నా పవన్ కళ్యాణ్ అన్న నేను నీ ఫ్యాన్ అన్నా నెక్స్ట్ నువ్వే సీఎం పక్క,non-hate
అన్ని పాటలకి ఇదే స్టెప్స్ హా,non-hate
ఒకసారి చుట్టూ ఉన్న వాళ్ళ కళ్ళల్లో ఆనందాన్ని గమనించండి,non-hate
నిజమైన పవన్ కల్యాన్ అబిమానికే తెలుస్తుంది ఆ ఆనందం,non-hate
ఆ అబ్బాయి సంతోషం చూసి మా కళ్ళల్లో నీళ్ళు వచ్చాయి,non-hate
పవన్కళ్యాణ్ గారి నవ్వు లో నీతి నిజాయితీ ఉంటుంది..,non-hate
ప్రాణం ఇచ్చే fanc ఒక పవణ్ కల్యాణ్ గారికి మాత్రమే ఉన్నారు,non-hate
నా బంగారం... ఆ నవ్వులోనే ఉంది అన్న మా సంతోషం,non-hate
గుండెల పైన కాదు గుండె లోపల వున్నారు సర్ మీరు,non-hate
ఆ నవ్వు లొ కోటి కోట్లా ఆనందం ఉంది ,non-hate
ఈ వీడియో అంటే చాలా ఇష్టం నాకు,non-hate
ఇలాంటి అభిమానులు ఒక్క పవన్ కల్యాణ్ గారికి మాత్రమే ఉంటారు,non-hate
Kaasta అమ్మ నన్న పైన ప్రేమ కలిగి vundandi bro,non-hate
కంట్లో దురద పెట్టింది కాబట్టి సరిపోయింది,non-hate
కంట్లో దురద పెట్టింది కాబట్టి సరిపోయింది,hate
Arey edi ammai kadura anti,hate
ఇదేంటీ ఇలా నడుస్తుంది,hate
రాబోయే కాలానికి కాబోయే హీరో,non-hate
వెంకటేష్ గారి అబ్బాయి సో స్వీట్ ,non-hate
Next generation chala strong ga prepare chesthunnaru,non-hate
మహేష్ బాబు ల వుండ్ సితార పాప చాలా క్యూట్ గా ఉంది,non-hate
Enni saarulu chusina chudalanipistu vundhi ,non-hate
ఇద్దరూ చాలా బాగున్నారు sooooo క్యూట్,non-hate
మీరు నిండు నూరేళ్లు చల్లగా ఉండాలని కోరుకుంటూ హ్యాపీ మ్యారేజ్ లైఫ్,non-hate
కనపడడు కానీ ....చాలా కన్నింగ్,hate
Siri kosam vachenappudu srihan ni chala manchodu anukunnam.,hate
శేఖర్ మాస్టర్ తో ఆ... పిల్ల ఏం చేసింది రా..... నాయనా.,non-hate
శేఖర్ మాస్టర్ కంటే కూడా దీపిక డాన్స్ చాలా బాగా చేసింది ,non-hate
ప్రభాస్ గారు అనుష్క గారు మీరు తొందరగా పెళ్లి చేసుకోండి ,non-hate
ప్రభాస్ గారు అనుష్క గారు పెళ్లి చేసుకోవాలని తెలుగు రాష్ట్రాల్లో కొన్ని కోట్ల మంది కోరుకుంటున్నారు,non-hate
Very గ్రేస్ ఫుల్ డాన్సర్ షన్ను,non-hate
Pinky ki entha kopam vachi vuntundhoo papam,non-hate
Anna pinky akka kada ne jodi were is pinky akka,non-hate
దీపిక నువ్వు మంచి డాన్స్ ర్ వి నీ డాన్స్ అంటే నాకూ చాల ఇష్టం,non-hate
వామ్మో సూపర్ చిట్టి thalli ️ ఆక్షన్ కే ప్రాణం పోసెల అన్నవ్ రా mummy,non-hate
ఎంత ముద్దుగుందో చాలా బాగున్నావ్ బంగారం,non-hate
alente ki age అవసరం లేదు అని మళ్లీ నిరూపించావ్ ,non-hate
మాటలో చెప్పలేనంత పేమా ,non-hate
కోడలు పిల్ల మా కొడుకు నీ పెళ్లి చేసుకుంటావా కట్నం ఏం వొద్దు మేమే ఇష్టము కావాలంటే,non-hate
ఇంత అందమైన పిల్లని నా జీవితంలో చూడనే లేదు,non-hate
ఏ సినిమా లో పాట... చాలా బాగుంది,non-hate
Annayya undi kuda miss avuthunnavaru ,non-hate
Shekar master Appatlo Sadha garitho dhee lo dance chesevaru,non-hate
పవిత్ర  పెర్ఫెక్ట్ డాన్స్,non-hate
ఇమ్ము బ్రో ఫాన్స్ ఇక్కడ,non-hate
ఈ కచ్చా బాదం సాంగ్ అమ్మాయి కి సెట్ అవుతుంది,non-hate
Atleast thana age ki thana carrier set ayyindhii.,non-hate
Elanti song vesina ade oke expression papa!! Malli dhaniki karuvu batch,hate
శేఖర్ గారు ఇప్పుడు ఇలా వేరే అమ్మాయిలతో చేస్తున్నావ్ లేదా అలాగే రేపు నీ కూతురు కూడా ఉంది మర్చిపోకు మాస్టర్,hate
సూపర్ అన్న సాంగ్ ఎన్నిసార్లు విన్నాను నాకే అర్థం అవ్వట్లేదు,non-hate
ఎన్నిసార్లు విన్నా వినాలనిపిస్తుంది ఈ పాట,non-hate
నువ్వు పడింది మంచి గాఉంది బ్రో,non-hate
"రమణగారూ మీ పాట ఎన్ని సార్లు విన్నా ఇంకా వినాలని నిజానికి సాంప్రదాయ పద్ధతిలో సంగీతం పాడే,వినే మా లాంటి వారికి కూడా మాంచి ఎనర్జీ ఇస్తుంది.",non-hate
అన్న మీరు ముగ్గురు ఎప్పుడు ఇలాగే కలిసి ఉండాలి అన్నా,non-hate
ఎన్ని కష్టాల తర్వాత happy వస్తుందో తెలియదు బ్రదర్ కష్ట జీవులు,non-hate
అన్న మీరు చాలా కష్టపడి పైకి వచ్చినవారు కష్టం విలువ తెలిసినవారు ,non-hate
అంతా మీ కష్టార్జితం అన్న...మీరు ఎప్పుడు సంతోషంగా ఉండాలని కోరుకుంటూ ఇట్లు మీ అభిమాని.,non-hate
వీడియో చూడంగానే కామెంట్స్ కోసం వచినవాలు ఒక లికె వేసుకోండి,non-hate
అవి కెమెరా ముందు అరిచే అరుపులు కాదు .,hate
చీర కట్టుకుంటే చాలు ఎవరికైనా ఒక హుందాతనం వచ్చేస్తుంది.,non-hate
పిచ్చిక్కించే అభిమానం అయన సొంతం జై పవన్ కళ్యాణ్,non-hate
ఫోటో కోసం పక్కకి వెళ్తే లాగి కొట్టె హీరో లు mla లు ఉన్నారు అలాంటి వాళ్ళు మా దేవుడు ని చుడండి ఒకసారి ,non-hate
Inthamandi abhmaninchali ante entha adrushtam chesuko undali,non-hate
అదృష్ట వంతులు..... ఎంజాయ్ బ్రదర్స్....,non-hate
ఏం అదృష్టం స్వామి అన్న నే ఫోన్ touch చేసింది.. లక్కీ,non-hate
అన్నయ్య అనే పిలుపు విని వెనక్కి తిరిగాడు,non-hate
అన్నయ్య అనే పిలుపు విని వెనక్కి తిరిగాడు,hate
కాపీ కాకుండా వేరే ట్రై చేసే సూపర్ విజయం నీదే పిల్లి డుడ్,non-hate
"Starting lo full cover aiye vesedi dresses, rating kosam ippudu Air free",hate
మీ నడుము కేక ఆంటీ,hate
కష్ట పడకుండా డబ్బులు వస్తే చాలు ఈ ఆడవాళ్లకు,hate
ముందుగా ప్రజలు మారాలి చట్టాలను కాపాడుకోవాలి స్వతంత్రంగా మన ఓటు మనం నిజాయితీగా వేసుకుంటే చాలు,non-hate
గుడివాడ ప్రజలు ఆలోచన పరులు కానంత వరకు దేవుడు కూడా బాగు చేయలేడు వేడవలకూ పదవులు. ,hate
"అభివృద్ధి, సంక్షేమం రెండు చూడగల చంద్రబాబు వల్లే రాష్ట్రనికి మంచి జరుగుతుందనేది ముమ్మాటికి నిజం",non-hate
పథకాలను పేరు పెట్టి జనాల్ని డబ్బుతో కొనేస్తున్నాడు,hate
గుడివాడ అనగా ఠక్కున గుర్తొచ్చే పేరు క్యాసినో,hate
అందరూ రోడ్లపరిస్థితి పైనే మాట్లాడారు ఇది రాష్ట్రం అంతటా ఉంది …,hate
అక్కడ సామాన్య ప్రజలు చెప్పేదే కరెక్ట్ ఒపీనియన్. ,non-hate
దీనికీ కారణం ముస్లిముల మత ఉన్మాదం,hate
హిందూమతం కుటుంబ నియంత్రణ పాటించడం కొంతమంది క్రిస్టియానిటీ కన్వర్ట్ అవ్వడం అవ్వడం వలన హిందూ జనాభా,hate
సిగ్గు లేదు ప్రభుత్వానికి స్కూల్ కి ఇలా ప్రవర్తిస్తున్నారు . ఇంకా చదువులు ఎందుకు,hate
జైభీమ్ ముస్లింలకు మద్దతీవ్వడమంటే అంబేద్కర్ గారిని అంబేద్కర్ గారు వ్రాసిన రాజ్యాంగన్ని అవమానిచ్చినట్టే,hate
అందరు కలిసి ఉండండి ప్లీజ్. మనం భారతీయులం,non-hate
జనాలు లేరు బోచ్చు లేరు అంతా అంబక్,hate
ఇండియన్ మైకేల్ జాక్సన్ ప్రభుదేవా గారు,non-hate
ప్రభుదేవా తరువాతే ఏ డాన్సర్ అయినా,non-hate
ఇండియా లెజెండ్రీ డాన్సర్ వన్ అండ్ ఓన్లీ ప్రభుదేవా,non-hate
ఎంతమంది డ్యాన్స్ మాస్టర్ లు వచ్చినా ప్రభుదేవా మాస్టర్ లాగా వేయలేరు,hate
ప్రభుదేవా డాన్స్ మాస్టర్ అంటే డాన్స్ అదిరిపోద్ది,non-hate
అబద్ధానికి పెద్ద నోరు ఉంటుంది,hate
Pastors అందరికీ ఒక మనవి.దయచేసి ఈ విధమైన debates వెళ్ళి Christianity కీ ఉన్న విలువ తగ్గించవదు.,hate
మీరు ఇలాగే ప్రశాంతంగా రాజకీయాలు చెయ్యండి అన్నా,non-hate
"సార్ నాదెండ్ల మనోహర్ గారు, మీరు ఎప్పటికి ప్రాణం ఉన్నంత వరకు పవన్ కళ్యాణ్ గారితో వుండండి",non-hate
అందరూ ఓట్లు రిజిస్టర్ చేసుకోండి మిత్రులా,non-hate
అవినీతి రహిత పరిపాలన గనక ఇస్తే తప్పకుండా రాష్ట్రం అభివృద్ధి చెందుతుంది.,non-hate
అబ్బాయిలకు షాక్ ఇచ్చేవారు వుంటారు.ఇప్పుడు అమ్మాయి కే షాక్ ఇచ్చాడు,non-hate
ఆమ్మో పాపా చాలా స్పీడ్ మీద ఉంది. కుర్రాళ్లకు పోయేకాలం వచ్చింది,non-hate
e rojullo ela chetta dress lu dancelu vesi paruvu theyyakamdi mam,hate
టీడీపీ కార్యకర్తలు అందరూ మన ఈ ఛానెల్ ను Subscribe చెయ్యండి,non-hate
ఇలాంటివి చేస్తేనే మీకు 2019 లో బొక్క పడింది.,hate
చంద్రబాబు నాయుడు సరిపోతుంది,hate
అంటే జగన్ కు భయపడుతూనే ఉంటారు ,hate
ఎలాంటి అన్నీ వీడియోలు చేసిన కాగన్ ఇకా కూడా పికలేరు ,hate
ఆల్రెడీ మీ మీద మీకే డౌట్ వచ్చేసింది. ,hate
"అయ్య ఇది ఎవరు ఎడిట్ చేశారో వాళ్లకు నా నమస్కారాలు , రేపు జరగబోయే ది. కరెక్ట్ గా చూపించారు",non-hate
బిల్డప్ బాబాయ్ వచ్చాడు,hate
నేను మెగా ఫ్యామిలీ అభిమానినీ ఎందుకో గాని అల్లు అర్జున్ అంటే నచ్చదు.,hate
అన్న నువ్వ చాలా బాగా చేసావు ,non-hate
మీ ఇద్దరి కామెన్షన్ సూపర్ అన్నా,non-hate
జీవితాంతం గాలికే వదిలేస్తారు ,hate
నీటి యువతను పాడు చేసేవి ఇలాంటివే ,hate
ఇదంతా ఎందుకని మా ఇంట్లో ఛానెల్స్ లేకుండా చేసాం.,hate
నేనైతే ముందే ఛానల్ మార్చేస్తా ,non-hate
మన దేశంలో దున్న పోతును మేపినట్లు మేపి బెయిల్ మీద బయటకు తీసుకు వస్తారు..,hate
యశోద మూవీ చాలా బాగా ఉంది,non-hate
Hit Kodithe kadhu madam valla tho padukunte offers vasthai vallaku,hate
Exposing dose penchhite offer lu vasaty ,hate
#అఖిల్ అయ్యగారే కరెక్టు…,non-hate
"Frank ga cheppalante evari personal life valladi...
Meru chesthundi enti mari
Peruki pedda news channels... Avasaramayina news vadilesi sodhi news lu cheppatle....Apudu mimmalni alage anali ga
Enta sepu cinema valla personals lo, leda social media peru cheppi
Netizenlu troll chesthunaru anatam... Controversy lani pani kattukuni crete cheytam...ila sodhi news ee kani paniki vachevi epudyna cheppara ra?
Scrap media channels....",hate
Nee bonda... pelli ayyaka vidipovatam kante munde vidipovatam manchidi.. nuvvu nee dikkumaalina news.,hate
సిద్దార్థ్ రెడ్డి గారి మాట్లాడే విధానం నాకు చాలా ఇష్టం,non-hate
దాదాపు 3 సంవత్సరాల నుండి ఎదురు చూస్తున్న నేను బైరెడ్డి సిద్దార్థ రెడ్డి అన్న ఇంటర్వ్యూ కోసం,non-hate
మొత్తం చూసా నిజాయతీ గా వున్నాయి ప్రశ్నలు జవాబులు..సూపర్ బై రెడ్డి సిద్దార్థ్ రెడ్డి ,non-hate
సిద్దార్థ్ రెడ్డి అన్న లాంటి నాయకులు ఈ సమాజానికి చాలా అవసరం ఉంది ,non-hate
సిద్దార్థ్ రెడ్డి అన్న మాట్లాడితే పులి పంజా విసిరింట్టు ...ఉంటుంది .....జై సిద్దార్థ్ రెడ్డి అన్న,non-hate
ఓన్లీ  బై రెడ్డి సిద్ధార్థ రెడ్డి అన్నయ్య కోసం చూసినవాళ్లు like me....,non-hate
బైరెడ్డి సిద్ధార్థ రెడ్డి కి మంచి రాజకీయ భవిష్యత్తు ఉంది,non-hate
నా లైఫ్ లో ఒక నిజాయతీగా సాగిన ఇంటర్వ్యూ చూసా. జై బైరెడ్డి సిద్దార్థరెడ్డి గారు.,non-hate
ఒక చిన్న పాపను పెంచుతున్నారు మీకు మనస్సుకు శతకోటి వందనాలు గణేష్ గారు,non-hate
Hero లని చూసి ..herione ల ని చూసి.  మురాసిపోయే కన్నా..  బండ్ల గణేష్ సర్ interview చుస్తే... ఒక మంచి positive vibration వస్తుంది... కష్టం అనే పదానికి అర్థం నీవు సర్.... అందరూ comdieons ఉన్నారు .కానీ మీరు ..life లో king సర్.... Love u Sir.. Love you forever Sir,non-hate
ఒకరికి జీవితం ఇవ్వడం అన్నిటికన్నా ఎంతో గొప్ప విషయం..... Tq bandla ganesh garu,non-hate
నాగరాజు దూల తీర్చిన గణేష్ గారికి నా హృదయపూర్వక ధన్యవాదాలు,non-hate
ఆంధ్రప్రదేశ్ ఇసుక మాఫియా డాన్ జగ్గు భాయ్.,hate
"ఓరిని నెరేషన్ తగలెయ్య రాజీవ్ గాడ్ని మించిపోయావ్క , సూపర్ జి edava",hate
"ఆంధ్రప్రదేశ్ కొండలు, గుట్టలు కబ్జా మాఫియా డాన్ జగ్గు భాయ్",hate
"మూర్తి గారు మీకు ఉన్నబాధ అందరికీ అర్థమయ్యేతే బాగుండును,",non-hate
ఆణిముత్యం అన్న నువ్వు ఎన్ని సార్లు చుసిన బోర్ కొట్టట్లే అస్సలు ,non-hate
నాకు ఇంటర్నెట్ మొబైల్ డేటా లేదు అండి ఇందులోనుంచి డబ్బులు వస్తే ఏపించుకుందాం అని చూస్తున్న... మాములుగా లేదు అనుదీప్ గారి పంచెస్,non-hate
Meru super mee matala chala chala navu vastundi sir,non-hate
Director ga kante camedian ga akkuvaga navvistunnaru super,non-hate
ఈ సినిమా మంచి విజయం సాధించాలని కోరుకుంటున్నాను,non-hate
"నచ్చావురా, నిజాన్ని నిర్భయంగా, బాహాటంగా చెప్పగలిగిన నీ వ్యక్తిత్వానికి",non-hate
ఇది ఆ ఏరియాలో చిరు అండ్ జనసేన ఓట్లకోసం ఈ స్టంట్ erri pu gadu,hate
సర్ goodmng ధర్మవరం నేను ప్రతి ఎపిసోడ్ చూస్తా మీలాంటి వాళ్ళు చాలా అరుదు,non-hate
"India లో పుట్టినందుకు చాలా సంతోషంగా, గర్వాంగా ఉంది. Atleast మనకి ఇక్కడ freedom ఉంది ఆడవాళ్ళకి",non-hate
గర్వాంగా ఉంది అన్వేష్ నువ్ మన భారతియుడు అయినందుకు శభాష్ తొడకొట్టి చెపుతున్న ఇండియా లో పుట్టటం ఎన్నో జన్మల పుణ్యం,non-hate
"ప్రజలు తప్పకుండా మంచి చెడు గ్రహించి, చదువుకున్నవారు ఇట్లాంటి విషయాలు తెలియని వాళ్ళకి తెలియచేసి రాబోయే రోజుల్లో విజ్ఞతతో ఓట్ వేసి ప్రజాస్వామ్యం ని కాపాడాలి అని మనవి…",non-hate
 మీరు మీ లాంటి వారు రాష్ట్ర నికి చాలా అవసరం,non-hate
Vaadi face enti ala aypothundi chiraku ga,hate
Janaalu navutunaru Nani asalu siggu eggu lekunda elaa support cheskuntunnav,hate
Ree babu Nani GA neku eaduku Ra avasaram  vajaya Sai  chappali ha visayam nevu eaduku neku avasaram eamiti,hate
Veedu bhutulu vedava,hate
"24 hours, TDP adhi chesindhi.... Janasena idhi chesindhi.... YSRCP EM PEEKINDHI RAAAAA... lafoot... all fraud, all kabja, all fake.. YSRCP life lo malli gelavadhu…",hate
"Yerri paapalam manam , samanya prajalu",hate
Meeru Gopi Goda meeda pilli anna maata edava,hate
Party paranga vaduu. Godameeda pilli laga kuda vaddu ra howla,hate
No1 broker raa nuvvu,hate
Ithea meeru yemi chei leru Ani opukunaru santosam ithea meeru cheappe sollu ennalu vinnandhuku memu sannasulam kaani memu 2024 lo maa vote tho cheigalam,hate
Dasamagram Datha Puthrudu Gali Pavan puka ga Namakaranam cheyyadi,hate
Elagaina vastadu mee dhulaa thirustadu.,hate
Induke mimmalni YCHEEPI chavata sannasulu andi,hate
Mere brathukulu inthey eka. Nasanayam aaipotai ,hate
Miru Theda ga kanipisthunnaru,hate
YCHEEPI goondalaki Bhayam start ayyindi edavalu ki,hate
"Cinema shuting ku అవసరం అనుకుంటా.అందులో సీన్ కోసం ఇలా చేసినాడు కారు మీద పనుకోవడం, overaction erri p** gadu",hate
"Maku commen sense undaa banda edava  ,anni ardam avthunai miku ardam avudi election ina tharwatha",hate
E Andhra Thanos and Paytm batch picheakki elanti panulu cheastunarru.... Poea kalamm dagera padindi.,hate
Shooting leka mind dobbindi .court should consider this issue .if students take him as inspiration then what will happen. Is it correct .pls consider it,hate
Hello paytm s meeeku okkadi paguluddi,hate
Konderri puk channel la unde,hate
పోయేకాలం దగ్గరికి వస్తే అలాగే మాట్లాడుతారు మాట్లాడండి,hate
ayya ikkadiki vochi 5rs tiskuni moragandi inka,hate
Pora neeeeeee nekanna pedha vunmadhi vuntara ambati,hate
"ఇలాంటి పిచ్చి పట్టిన వాళ్ళ గురించి మాట్లాడటం ఎందుకు, అంబటి గారు.వదిలేయండి",hate
elangana prabhuthvam Andhuna POINT KALYAN vaadi AMMA ni DHENGINA prabhuthvam kadha ..No doubt,hate
Car top medhega kurchuni vachindhi mee araganta auntymedha kurchuni kaadhu ga me fans tega feel aypothu support chestnaaru manchi aatagaadivey,hate
మార్రి తామారు ఎవర్రి తోకను పాట్టుకున్నారు మాహాసేయా అబట్టి,hate
"Meeru ilaage sakshi munde vuntaaru, okasari bayatiki velthe nee bathuku yento prajalu telustaaaru, velli chudu",hate
Pichi pattinattundi peekey ki. A P arachekam jaragabothundhi ani anipistundhi naku,hate
Vaadi puttuka lopam.........,hate
Ee gali gadu Ugipotunnadu.Cinma shooting anukunnademo.,hate
శనివారం నాడు శని గాడు వచ్చాడు మన రాష్ట్రానికి.,hate
"Konchum Theda kadu chala Theda........... After 2024 elections, 25 paise direct flight to Moscow, Russia to become President of Russia..... Package  changed from Rs 250 cr to Rs 1000 cr.......",hate
Pichi kukka tho pillasainiks jai Paytm pillasainiks,hate
Siguu vundali mokaniki la......a,hate
Siggu undali ra,hate
Nuvvu vastavu em matladathavo nekay theledhu tedha ga,hate
Neevi pichi kekalu,hate
Nuv pani cheira babu mundu eppudu vere malla meda padi edustav,hate
Babu aambotu ramubabu garu maru matladevi enti ainaa meekanna unmadulu evarunnaru netho padhi mandi daka untaru malli chupinchu antaru enti,hate
Sir paapam taagivachadu.....thagubhothodu....vadhileyandi sir......sir ma galli lo oka drinker same to same pk laagane vunttadu...vaadu vaadi cutting.....thu,hate
Pawala Pichi Kukka...Biscuits kosam vachindoiiii,hate
Nuv matladina  waste ra,hate
nikanna kukkaha leru,hate
Apara thagubothu abbati,hate
Sulli ra,hate
Nuve tedaga mataladutunav,hate
Babu o rambabu nuve sa...... Naki pothuv babu,hate
అందరికీ అర్థమయ్యే భాషలో చాలా బాగా మాట్లాడారు సర్....,non-hate
Mee maata tiru chala baguntadi si,non-hate
సూపర్ సార్ మీరు చాలా బాగా మాట్లాడారు సార్,non-hate
మధుసూదన్ అన్న అసెంబ్లీలో అయినా బయట అయినా మీ స్పీచ్ కి మేము ఎప్పటికీ అభిమానులమే,non-hate
సింహం నిద్ర లేచింది ఒక్కొక్కడికి ఒక్కొక్కడికి జోలపాడలేవు,non-hate
Atla vuntadi mala manathoni mamula undadhu,non-hate
సూపర్ మేడం బాగా చెప్పారు ,non-hate
రోజా చాలా తప్పు చేసింది.. ఇంకా చేస్తుంది..,non-hate
మేడమ్ మీలాంటి వారు ఈ సొసైటీకి కావాలి.,non-hate
నిజం నిర్భయంగా అడిగారు మేడం థాంక్యూ మేడం మహా న్యూస్ మేడం గారికి ధన్యవాదాలు,non-hate
తట్టా బుట్టా సర్దుకొని రెడీ గుండు జగన్ రెడ్డి టైం అయిపోయింది,hate
ఎవరు ఏమి కుంటా పనిని ఏమిచేయాలేరు మన నాయుకుడు ఁపజలమంచికోరి వాడు అందుకు దేవుడు తోడుంటాడు,non-hate
entha cute couple abbaa..!! ,non-hate
Akkka this is just  na birthday akka ninna and this video makes me laugh little harder u guys are best,non-hate
Meeru nijamga made for each other  Asalu mi vlogs vammo navvi navvi na kallalo nunchi water ochesindhi  hope you will do more and more videos ,non-hate
Geethu first navu over action vadu ok ah pubic ke over action vadu ok navu Koda same,hate
Peetha … idokA Lavada lo buildup,hate
 ఇపుడు కూడ తన తప్పులు ఒప్పుకోవటం లేదు.. pichi munda,hate
Geethakka performance matram apadam ledhu ga.....mental di,hate
Geethu ki correct mogudu Shiva dimma thirigindi geethu ki ,hate
Next faima ఈ పొజిషన్ లోకి రావాలి... సపోర్ట్ లేకుండా గేమ్ ఆడట్లేదు... Worst గా behave చేస్తుంది.,hate
Next faima ఈ పొజిషన్ లోకి రావాలి... సపోర్ట్ లేకుండా గేమ్ ఆడట్లేదు... Worst గా behave చేస్తుంది aha erri puku di,hate
